X,Y,objectid,unique_record_id,ga_id,unique_site_id,authority,licence_no,co_located,facility_management_type,facility_infastructure_type,facility_owner,facility_name,state,address,suburb,postcode,operational_status,spatial_confidence,capture_method,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_suburb,gnaf_postcode,gnaf_confidence,gnaf_date_created,gnaf_date_last_modfied,gnaf_date_retired
115.825794,-32.8661979999999,5883,WASTWA1112,,WA00892,DWER WA,,,DISPOSAL,LANDFILL – PUTRESCIBLE,WAROONA SHIRE COUNCIL,BULLER ROAD REFUSE SITE,WA,702 BULLER ROAD,WAROONA,6215,OPERATIONAL,3,GNAF ADDRESS MATCH,GAWA_162260009,702 BULLER ROAD,WAROONA,6215,2,20121101,20210707,
115.7972772,-32.1624140599999,5884,WASTWA1126,,WA00903,DWER WA,,YES,DROP-OFF,TRANSFER STATION,COCKBURN CITY COUNCIL,HENDERSON WASTE RECOVERY PARK,WA,920 ROCKINGHAM ROAD,WATTLEUP,6166,OPERATIONAL,3,GNAF ADDRESS MATCH,GAWA_718631300,920 ROCKINGHAM ROAD,WATTLEUP,6166,0,20140210,20210707,
115.7972772,-32.1624140599999,5885,WASTWA1127,,WA00903,DWER WA,,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,COCKBURN CITY COUNCIL,HENDERSON WASTE RECOVERY PARK,WA,920 ROCKINGHAM ROAD,WATTLEUP,6166,OPERATIONAL,3,GNAF ADDRESS MATCH,GAWA_718631300,920 ROCKINGHAM ROAD,WATTLEUP,6166,0,20140210,20210707,
115.7972772,-32.1624140599999,5886,WASTWA1128,,WA00903,DWER WA,,YES,RECYCLING,OTHER WASTE FACILITY,COCKBURN CITY COUNCIL,HENDERSON WASTE RECOVERY PARK,WA,920 ROCKINGHAM ROAD,WATTLEUP,6166,OPERATIONAL,3,GNAF ADDRESS MATCH,GAWA_718631300,920 ROCKINGHAM ROAD,WATTLEUP,6166,0,20140210,20210707,
149.1472307,-35.2124619699999,5887,WASTACT55,602,ACT00051,,,YES,DROP-OFF,TRANSFER STATION,ACT GOVERNMENT,MITCHELL RESOURCE MANAGEMENT CENTRE,ACT,100 FLEMINGTON ROAD,GUNGAHLIN,2912,OPERATIONAL,3,GNAF ADDRESS MATCH,GAACT718444541,100 FLEMINGTON ROAD,GUNGAHLIN,2912,1,20170201,20220207,
149.1472307,-35.2124619699999,5888,WASTACT56,,ACT00051,,,YES,REUSE,REUSE SHOP,C BIGG-WITHER & SREJIC ,THE GREEN SHED - MITCHELL ,ACT,100 FLEMINGTON ROAD,GUNGAHLIN,2912,OPERATIONAL,3,GNAF ADDRESS MATCH,GAACT718444541,100 FLEMINGTON ROAD,GUNGAHLIN,2912,1,20170201,20220207,
149.1361739,-35.3845446999999,5889,WASTACT66,2,ACT00061,,,YES,DROP-OFF,E-WASTE DROP-OFF FACILITY,ACT GOVERNMENT,HUME RESOURCE MANAGEMENT CENTRE,ACT,499 MUGGA LANE,JERRABOMBERRA,2600,OPERATIONAL,3,GNAF ADDRESS MATCH,GAACT715295687,499 MUGGA LANE,JERRABOMBERRA,2600,0,20121105,20210806,
149.1361739,-35.3845446999999,5890,WASTACT67,2,ACT00061,,,YES,DROP-OFF,TRANSFER STATION,ACT GOVERNMENT,HUME RESOURCE MANAGEMENT CENTRE,ACT,499 MUGGA LANE,JERRABOMBERRA,2600,OPERATIONAL,3,GNAF ADDRESS MATCH,GAACT715295687,499 MUGGA LANE,JERRABOMBERRA,2600,0,20121105,20210806,
149.1361739,-35.3845446999999,5891,WASTACT68,2,ACT00061,,,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,ACT GOVERNMENT,MUGGA LANE LANDFILL,ACT,499 MUGGA LANE,JERRABOMBERRA,2600,OPERATIONAL,3,GNAF ADDRESS MATCH,GAACT715295687,499 MUGGA LANE,JERRABOMBERRA,2600,0,20121105,20210806,
149.1361739,-35.3845446999999,5892,WASTACT69,,ACT00061,,,YES,RECYCLING,ORGANICS RECYCLING FACILITY,CORKHILL BROS,CORKHILL BROS,ACT,499 MUGGA LANE,JERRABOMBERRA,2600,OPERATIONAL,3,GNAF ADDRESS MATCH,GAACT715295687,499 MUGGA LANE,JERRABOMBERRA,2600,0,20121105,20210806,
149.1361739,-35.3845446999999,5893,WASTACT70,,ACT00061,,,YES,REUSE,REUSE SHOP,C BIGG-WITHER & SREJIC ,THE GREEN SHED - MUGGA ,ACT,499 MUGGA LANE,JERRABOMBERRA,2600,OPERATIONAL,3,GNAF ADDRESS MATCH,GAACT715295687,499 MUGGA LANE,JERRABOMBERRA,2600,0,20121105,20210806,
151.5807095,-32.81911666,5894,WASTNSW179,2228,NSW00149,,,,RECYCLING,OTHER WASTE FACILITY,ENVIROKING INVESTMENTS PTY LTD,SLUDGEKING,NSW,843 JOHN RENSHAW DRIVE,BLACK HILL,2322,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW715379936,843 JOHN RENSHAW DRIVE,BLACK HILL,2322,2,20161110,20210707,
153.0824263,-30.32098496,5895,WASTNSW367,,NSW00314,EPA NSW,20613,,RECYCLING,MATERIALS RECOVERY FACILITY (MRF),HANDYBIN WASTE SERVICES (COFFS HARBOUR) PTY LTD,HANDYBIN WASTE SERVICES (COFFS HARBOUR) PTY LTD,NSW,25 ENGLANDS ROAD,NORTH BOAMBEE VALLEY,2450,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW717980692,25 ENGLANDS ROAD,NORTH BOAMBEE VALLEY,2450,1,20191106,20210707,
153.2931725,-28.83467003,5896,WASTNSW489,1445,NSW00414,EPA NSW,10227,,NOT CLASSIFIED,OTHER WASTE FACILITY,ELJO PTY LTD,RICHMOND WASTE SERVICES,NSW,15 SKYLINE ROAD,MONALTRIE,2480,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW705397881,15 SKYLINE ROAD,MONALTRIE,2480,1,20121101,20210707,
153.2839905,-28.8424026,5897,WASTNSW490,,NSW00415,EPA NSW,5880,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,LISMORE CITY COUNCIL,WYRALLAH ROAD WASTE FACILITY,NSW,313 WYRALLAH ROAD,MONALTRIE,2480,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW705397893,313 WYRALLAH ROAD,MONALTRIE,2480,1,20161110,20210707,
153.2839905,-28.8424026,5898,WASTNSW491,,NSW00415,EPA NSW,13128,YES,RECYCLING,ORGANICS RECYCLING FACILITY,LISMORE CITY COUNCIL,LISMORE RECYCLING AND RECOVERY CENTRE,NSW,313 WYRALLAH ROAD,MONALTRIE,2480,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW705397893,313 WYRALLAH ROAD,MONALTRIE,2480,1,20161110,20210707,
153.2839905,-28.8424026,5899,WASTNSW492,,NSW00415,EPA NSW,13128,YES,RECYCLING,MATERIALS RECOVERY FACILITY (MRF),LISMORE CITY COUNCIL,LISMORE RECYCLING AND RECOVERY CENTRE,NSW,313 WYRALLAH ROAD,MONALTRIE,2480,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW705397893,313 WYRALLAH ROAD,MONALTRIE,2480,1,20161110,20210707,
153.2839905,-28.8424026,5900,WASTNSW493,,NSW00415,,,YES,DROP-OFF,CONTAINER DEPOSIT SCHEME DROP-OFF FACILITY,LISMORE CITY COUNCIL,LISMORE MONALTRIE,NSW,313 WYRALLAH ROAD,MONALTRIE,2480,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW705397893,313 WYRALLAH ROAD,MONALTRIE,2480,1,20161110,20210707,
151.0431212,-33.89631614,5901,WASTNSW656,1430,NSW00550,EPA NSW,3070,,DROP-OFF,TRANSFER STATION,VEOLIA,GREENACRE RESOURCE RECOVERY FACILITY,NSW,75 ANZAC STREET,CHULLORA,2190,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW704415560,75 ANZAC STREET,CHULLORA,2190,1,20121101,20210707,
148.0722997,-35.0412247199999,5902,WASTNSW673,,NSW00567,EPA NSW,20297,,DISPOSAL,LANDFILL – PUTRESCIBLE,MH EARTHMOVING PTY LTD,BURRA ROAD LANDFILL,NSW,303 BURRA ROAD,RENO,2722,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW719161728,303 BURRA ROAD,RENO,2722,1,20161110,20210707,
147.5453539,-35.5725131099999,5903,WASTNSW709,,NSW00597,EPA NSW,13377,,RECYCLING,ORGANICS RECYCLING FACILITY,JOHNSTON'S PROPERTIES PTY LTD,BILLABONG COMPOST,NSW,105 LITTLE BILLABONG ROAD,LITTLE BILLABONG,2644,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW717674115,105 LITTLE BILLABONG ROAD,LITTLE BILLABONG,2644,2,20150805,20210805,
150.7574439,-33.8646197099999,5904,WASTNSW797,416,NSW00663,EPA NSW,4068,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,SUEZ AUSTRALIA PTY LTD,SUEZ ELIZABETH DRIVE LANDFILL,NSW,1725 ELIZABETH DRIVE,BADGERYS CREEK,2555,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW703968638,1725 ELIZABETH DRIVE,BADGERYS CREEK,2555,0,20121101,20210707,
150.7574439,-33.8646197099999,5905,WASTNSW798,,NSW00663,EPA NSW,12889,YES,RECYCLING,OTHER RECYCLING FACILITY,SUEZ AUSTRALIA PTY LTD,SUEZ KEMPS CREEK SAWT,NSW,1725 ELIZABETH DRIVE,BADGERYS CREEK,2555,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW703968638,1725 ELIZABETH DRIVE,BADGERYS CREEK,2555,0,20121101,20210707,
150.7574439,-33.8646197099999,5906,WASTNSW799,,NSW00663,EPA NSW,12889,YES,RECYCLING,ORGANICS RECYCLING FACILITY,SUEZ AUSTRALIA PTY LTD,SUEZ AWT FACILITY,NSW,1725 ELIZABETH DRIVE,BADGERYS CREEK,2555,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW703968638,1725 ELIZABETH DRIVE,BADGERYS CREEK,2555,0,20121101,20210707,
146.4869381,-34.56686932,5907,WASTNSW859,41,NSW00719,EPA NSW,11863,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,LEETON SHIRE COUNCIL,LEETON RESOURCE RECOVERY CENTRE,NSW,732 CORBIE HILL ROAD,CORBIE HILL,2705,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW717993253,732 CORBIE HILL ROAD,CORBIE HILL,2705,1,20220210,20210707,
146.4869381,-34.56686932,5908,WASTNSW860,,NSW00719,,,YES,DROP-OFF,TRANSFER STATION,LEETON SHIRE COUNCIL,LEETON RESOURCE RECOVERY CENTRE,NSW,732 CORBIE HILL ROAD,CORBIE HILL,2705,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW717993253,732 CORBIE HILL ROAD,CORBIE HILL,2705,1,20220210,20210707,
147.5453539,-35.5725131099999,5909,WASTNSW886,,NSW00745,,,,RECYCLING,ORGANICS RECYCLING FACILITY,BILLABONG COMPOST,BILLABONG COMPOST,NSW,105 LITTLE BILLABONG ROAD,LITTLE BILLABONG,2644,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW717674115,105 LITTLE BILLABONG ROAD,LITTLE BILLABONG,2644,2,20150805,20210805,
151.7442617,-32.8831791599999,5910,WASTNSW945,,NSW00794,EPA NSW,12764,,NOT CLASSIFIED,OTHER WASTE FACILITY,SCE RESOURCES PTY LTD,STEELSTONE,NSW,151 INGALL STREET,MAYFIELD NORTH,2304,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW716537189,151 INGALL STREET,MAYFIELD NORTH,2304,1,20160126,20210707,
151.4431437,-33.2651491,5911,WASTNSW1120,,NSW00944,EPA NSW,20895,,NOT CLASSIFIED,OTHER WASTE FACILITY,ALCON DISPOSALS PTY LTD,NORTH WYONG RECYCLING,NSW,5 LUCCA ROAD,WYONG,2259,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW716407549,5 LUCCA ROAD,WYONG,2259,2,20121101,20210707,
150.5808615,-34.91188741,5912,WASTNSW1126,2231,NSW00950,,,,NOT CLASSIFIED,OTHER WASTE FACILITY,SOUTH COAST LIQUID TREATMENT PTY LTD,SOUTH COAST LIQUID TREATMENT PTY LTD,NSW,13 TOM THUMB AVENUE,SOUTH NOWRA,2541,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW716691695,13 TOM THUMB AVENUE,SOUTH NOWRA,2541,1,20121101,20210707,
150.502813,-34.8767190799999,5913,WASTNSW1130,,NSW00954,,,,RECYCLING,ORGANICS RECYCLING FACILITY,SOILCO PTY LTD,SOILCO NOWRA,NSW,135 WOGAMIA ROAD,LONGREACH,2540,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW705250523,135 WOGAMIA ROAD,LONGREACH,2540,2,20190806,20210805,
150.8604824,-33.6938198399999,5914,WASTNSW1263,,NSW01072,EPA NSW,11620,,RECYCLING,ORGANICS RECYCLING FACILITY,GREENWASTE ONLY PTY LTD,NORTHWEST RECYCLING CENTRE,NSW,132 BURFITT ROAD,SCHOFIELDS,2762,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW706429401,132 BURFITT ROAD,SCHOFIELDS,2762,2,20121101,20210707,
151.1389041,-33.7864211,5915,WASTNSW1294,,NSW01102,EPA NSW,4527,YES,DROP-OFF,E-WASTE DROP-OFF FACILITY,SUEZ AUSTRALIA PTY LTD,RYDE RESOURCE RECOVERY CENTRE,NSW,145 WICKS ROAD,MACQUARIE PARK,2113,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW715668065,145 WICKS ROAD,MACQUARIE PARK,2113,1,20121101,20210707,
151.1389041,-33.7864211,5916,WASTNSW1295,,NSW01102,EPA NSW,4527,YES,DROP-OFF,TRANSFER STATION,SUEZ AUSTRALIA PTY LTD,SUEZ RYDE TRANSFER STATION,NSW,145 WICKS ROAD,MACQUARIE PARK,2113,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW715668065,145 WICKS ROAD,MACQUARIE PARK,2113,1,20121101,20210707,
151.207807,-32.5502458399999,5917,WASTNSW1327,60,NSW01133,EPA NSW,5927,YES,REUSE,REUSE SHOP,SINGLETON COUNCIL,BURRAGAN RECYCLE SHOP,NSW,53 DYRRING ROAD,FERN GULLY,2330,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW718051929,53 DYRRING ROAD,FERN GULLY,2330,1,20180208,20210707,
151.207807,-32.5502458399999,5918,WASTNSW1328,60,NSW01133,EPA NSW,5927,YES,DROP-OFF,TRANSFER STATION,SINGLETON COUNCIL,SINGLETON COMMUNITY RECYCLING CENTRE,NSW,53 DYRRING ROAD,FERN GULLY,2330,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW718051929,53 DYRRING ROAD,FERN GULLY,2330,1,20180208,20210707,
151.207807,-32.5502458399999,5919,WASTNSW1329,60,NSW01133,EPA NSW,5927,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,SINGLETON COUNCIL,SINGLETON WASTE MANAGEMENT FACILITY,NSW,53 DYRRING ROAD,FERN GULLY,2330,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW718051929,53 DYRRING ROAD,FERN GULLY,2330,1,20180208,20210707,
147.3885876,-35.1220953499999,5920,WASTNSW1604,,NSW01355,,,,DROP-OFF,CONTAINER DEPOSIT SCHEME DROP-OFF FACILITY,VINNIES,VINNIES BULK CONTAINER DEPOSIT CENTRE SOUTH NOWRA,NSW,90-92 HAMMOND AVENUE,EAST WAGGA WAGGA,2650,OPERATIONAL,3,GNAF ADDRESS MATCH,GANSW717671819,90-92 HAMMOND AVENUE,EAST WAGGA WAGGA,2650,1,20121101,20210707,
153.0682917,-26.78907358,5921,WASTQLD252,87,QLD00227,,,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,SUNSHINE COAST REGIONAL COUNCIL,CALOUNDRA LANDFILL AND RESOURCE RECOVERY CENTRE,QLD,171 PIERCE AVENUE,CORBOULD PARK,4551,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD720200069,171 PIERCE AVENUE,CORBOULD PARK,4551,1,20210204,20210707,
153.0682917,-26.78907358,5922,WASTQLD253,,QLD00227,,,YES,REUSE,REUSE SHOP,SUNSHINE COAST REGIONAL COUNCIL,CALOUNDRA RECYCLE MARKET,QLD,171 PIERCE AVENUE,CORBOULD PARK,4551,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD720200069,171 PIERCE AVENUE,CORBOULD PARK,4551,1,20210204,20210707,
146.2451563,-20.05602902,5923,WASTQLD300,986,QLD00266,,,,DISPOSAL,LANDFILL – PUTRESCIBLE,CHARTERS TOWERS REGIONAL COUNCIL,STUBLEY STREET LANDFILL,QLD,1 STUBLEY STREET,TOLL,4820,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD162107266,1 STUBLEY STREET,TOLL,4820,1,20121101,20210813,
153.0808739,-27.24091186,5924,WASTQLD339,,QLD00300,,,,RECYCLING,METALS RECOVERY FACILITY,PENINSULA METAL RECYCLING PTY LTD,PENINSULA METAL RECYCLING REDCLIFFE,QLD,268 DUFFIELD ROAD,CLONTARF,4019,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD156447643,268 DUFFIELD ROAD,CLONTARF,4019,1,20121101,20210707,
151.2244565,-23.8605433,5925,WASTQLD515,,QLD00458,,,,DROP-OFF,TRANSFER STATION,JJ'S WASTE & RECYCLING,JJ'S GLADSTONE,QLD,46 BENSTED ROAD,CALLEMONDAH,4680,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD163098974,46 BENSTED ROAD,CALLEMONDAH,4680,0,20121101,20210707,
149.152738,-21.1412867299999,5926,WASTQLD777,,QLD00685,,,YES,RECYCLING,C&D WASTE RECYCLING FACILITY,AJK CONTRACTING PTY LTD,AJK CONTRACTING - MACKAY,QLD,59 TALTY ROAD,FOULDEN,4740,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD163319476,59 TALTY ROAD,FOULDEN,4740,1,20161110,20210707,
152.4384933,-27.2037222,5927,WASTQLD932,434,QLD00824,,,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,SOMERSET REGIONAL COUNCIL,ESK REFUSE AND RECYCLING CENTRE AND LANDFILL,QLD,30 MURRUMBA ROAD,COAL CREEK,4312,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD162052559,30 MURRUMBA ROAD,COAL CREEK,4312,1,20121101,20210707,
145.4033957,-16.4322168799999,5928,WASTQLD967,964,QLD00855,,,,DROP-OFF,TRANSFER STATION,DOUGLAS SHIRE COUNCIL,NEWELL BEACH TRANSFER STATION,QLD,LOT 287 RANKIN STREET,NEWELL,4873,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD161286488,LOT 287 RANKIN STREET,NEWELL,4873,0,20121101,20220208,
150.5116702,-23.36119989,5929,WASTQLD984,,QLD00872,,,,RECYCLING,METALS RECOVERY FACILITY,QUEENSLAND METAL RECYCLERS PTY LTD,QUEENSLAND METAL RECYCLERS NORTH ROCKHAMPTON,QLD,41 DOOLEY STREET,PARK AVENUE,4701,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD160403950,41 DOOLEY STREET,PARK AVENUE,4701,1,20121101,20210707,
151.9501149,-27.5363287499999,5930,WASTQLD1301,,QLD01156,,,,DROP-OFF,TRANSFER STATION,CLEANAWAY,CLEANAWAY TOOWOOMBA,QLD,27-35 WILKINSON STREET,HARLAXTON,4350,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD163321741,27-35 WILKINSON STREET,HARLAXTON,4350,0,20121101,20210707,
145.89282,-17.93800414,5931,WASTQLD1321,,QLD01176,,,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,CASSOWARY COAST REGIONAL COUNCIL,TULLY LANDFILL,QLD,374 TULLY GORGE ROAD,JARRA CREEK,4854,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD425334649,374 TULLY GORGE ROAD,JARRA CREEK,4854,1,20131105,20210707,
152.0427961,-28.25373389,5932,WASTQLD1362,155,QLD01213,,,YES,REUSE,REUSE SHOP,SOUTHERN DOWNS REGIONAL COUNCIL,WARWICK WASTE MANAGEMENT FACILITY,QLD,190 OLD STANTHORPE ROAD,MORGAN PARK,4370,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD720371945,190 OLD STANTHORPE ROAD,MORGAN PARK,4370,1,20210204,20210813,
152.0427961,-28.25373389,5933,WASTQLD1363,155,QLD01213,,,YES,DROP-OFF,TRANSFER STATION,SOUTHERN DOWNS REGIONAL COUNCIL,WARWICK WASTE MANAGEMENT FACILITY,QLD,190 OLD STANTHORPE ROAD,MORGAN PARK,4370,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD720371945,190 OLD STANTHORPE ROAD,MORGAN PARK,4370,1,20210204,20210813,
152.0427961,-28.25373389,5934,WASTQLD1364,155,QLD01213,,,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,SOUTHERN DOWNS REGIONAL COUNCIL,WARWICK WASTE MANAGEMENT FACILITY,QLD,190 OLD STANTHORPE ROAD,MORGAN PARK,4370,OPERATIONAL,3,GNAF ADDRESS MATCH,GAQLD720371945,190 OLD STANTHORPE ROAD,MORGAN PARK,4370,1,20210204,20210813,
140.7177745,-36.3264939499999,5935,WASTSA62,1074,SA00058,EPA SA,1712,YES,DROP-OFF,TRANSFER STATION,TATIARA DISTRICT COUNCIL,BORDERTOWN TRANSFER STATION,SA,446 PIGEON FLAT ROAD,MUNDULLA,5270,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_424837364,446 PIGEON FLAT ROAD,MUNDULLA,5270,1,20190808,20210707,
140.7177745,-36.3264939499999,5936,WASTSA63,,SA00058,,,YES,DROP-OFF,E-WASTE DROP-OFF FACILITY,TATIARA DISTRICT COUNCIL,BORDERTOWN TRANSFER STATION,SA,446 PIGEON FLAT ROAD,MUNDULLA,5270,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_424837364,446 PIGEON FLAT ROAD,MUNDULLA,5270,1,20190808,20210707,
138.5498593,-34.83713109,5937,WASTSA154,,SA00138,,,,NOT CLASSIFIED,OTHER WASTE FACILITY,INDUSTRIAL RAGS,INDUSTRIAL RAGS,SA,113 WINGFIELD ROAD,WINGFIELD,5013,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_719393714,113 WINGFIELD ROAD,WINGFIELD,5013,1,20190808,20210707,
138.4920105,-35.10163195,5938,WASTSA184,1057,SA00163,,,,DISPOSAL,LANDFILL – PUTRESCIBLE,ALL BULK WASTE ,ALL BULK WASTE ,SA,12 CHRISTIE ROAD,LONSDALE,5160,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_423426985,12 CHRISTIE ROAD,LONSDALE,5160,1,20190808,20210707,
138.5742546,-34.97920611,5939,WASTSA187,,SA00165,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,THE GOOD GUYS,THE GOOD GUYS,SA,957 SOUTH ROAD,MELROSE PARK,5039,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_416587612,957 SOUTH ROAD,MELROSE PARK,5039,0,20220210,20210707,
138.7546809,-35.50672277,5940,WASTSA244,537,SA00216,EPA SA,346,YES,RECYCLING,C&D WASTE RECYCLING FACILITY,ALEXANDRINA COUNCIL,GOOLWA WASTE & RECYCLING DEPOT,SA,1226 PORT ELLIOT ROAD,GOOLWA BEACH,5214,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_424959814,1226 PORT ELLIOT ROAD,GOOLWA BEACH,5214,1,20190808,20210707,
138.7546809,-35.50672277,5941,WASTSA245,537,SA00216,EPA SA,346,YES,RECYCLING,ORGANICS RECYCLING FACILITY,ALEXANDRINA COUNCIL,GOOLWA WASTE & RECYCLING DEPOT,SA,1226 PORT ELLIOT ROAD,GOOLWA BEACH,5214,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_424959814,1226 PORT ELLIOT ROAD,GOOLWA BEACH,5214,1,20190808,20210707,
138.7546809,-35.50672277,5942,WASTSA246,537,SA00216,EPA SA,346,YES,DROP-OFF,TRANSFER STATION,ALEXANDRINA COUNCIL,GOOLWA WASTE & RECYCLING DEPOT,SA,1226 PORT ELLIOT ROAD,GOOLWA BEACH,5214,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_424959814,1226 PORT ELLIOT ROAD,GOOLWA BEACH,5214,1,20190808,20210707,
137.5991365,-34.06352471,5943,WASTSA438,,SA00385,EPA SA,19042,,DROP-OFF,TRANSFER STATION,COPPER COAST RECYCLING PTY LTD,COPPER COAST RECYCLING,SA,2-6 HILLS ROAD,NORTH MOONTA,5558,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_414949618,2-6 HILLS ROAD,NORTH MOONTA,5558,1,20190808,20210707,
138.0159212,-33.18831239,5944,WASTSA603,,SA00536,EPA SA,13873,,RECYCLING,PLASTICS REPROCESSING FACILITY,PLASTIC RECYCLERS AUSTRALIA/INTERNATIONAL,PLASTIC RECYCLERS,SA,26 ALBERT TERRACE,SOLOMONTOWN,5540,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_417073976,26 ALBERT TERRACE,SOLOMONTOWN,5540,0,20220210,20210707,
138.6035159,-34.88913846,5945,WASTSA620,,SA00551,,,,DROP-OFF,E-WASTE DROP-OFF FACILITY,OFFICEWORKS,OFFICEWORKS PROSPECT,SA,87-93 MAIN NORTH ROAD,NAILSWORTH,5083,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_422065412,87-93 MAIN NORTH ROAD,NAILSWORTH,5083,1,20190808,20210707,
138.502676,-35.20061,5946,WASTSA665,1317,SA00590,,,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,ONKAPARINGA CITY COUNCIL,SOUTHERN REGION WASTE RESOURCE AUTHORITY LANDFILL,SA,112 BAKEWELL DRIVE,MCLAREN VALE,5171,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_424817151,112 BAKEWELL DRIVE,MCLAREN VALE,5171,1,20190808,20210707,
138.502676,-35.20061,5947,WASTSA666,,SA00590,,,YES,DROP-OFF,E-WASTE DROP-OFF FACILITY,ONKAPARINGA CITY COUNCIL,SOUTHERN REGION WASTE RESOURCE CENTRE,SA,112 BAKEWELL DRIVE,MCLAREN VALE,5171,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_424817151,112 BAKEWELL DRIVE,MCLAREN VALE,5171,1,20190808,20210707,
138.1879214,-34.2030475,5948,WASTSA755,,SA00663,EPA SA,2003,,NOT CLASSIFIED,OTHER WASTE FACILITY,WAKEFIELD REGIONAL COUNCIL,WAKEFIELD REGIONAL COUNCIL,SA,150 SHRIKE ROAD,PORT WAKEFIELD,5550,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_425111786,150 SHRIKE ROAD,PORT WAKEFIELD,5550,1,20190808,20210707,
135.5106003,-33.0862935499999,5949,WASTSA855,330,SA00748,EPA SA,12938,YES,DISPOSAL,LANDFILL – PUTRESCIBLE,WUDINNA DISTRICT COUNCIL,WUDINNA LANDFILL,SA,34 DUBOIS ROAD,KYANCUTTA,5651,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_425188108,34 DUBOIS ROAD,KYANCUTTA,5651,1,20190808,20210707,
135.5106003,-33.0862935499999,5950,WASTSA856,,SA00748,,,YES,RECYCLING,METALS RECOVERY FACILITY,WUDINNA DISTRICT COUNCIL,WUDINNA LANDFILL,SA,34 DUBOIS ROAD,KYANCUTTA,5651,OPERATIONAL,3,GNAF ADDRESS MATCH,GASA_425188108,34 DUBOIS ROAD,KYANCUTTA,5651,1,20190808,20210707,
